"Data" "Umidmin" "Chuva" "POSTO" "FONTE" "LAT" "LONG" "Longitude" "Latitude" "optional"
"1202" 2016-12-20 74 15 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1203" 2016-12-21 75 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1204" 2016-12-26 72 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1205" 2016-12-27 64 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1206" 2017-01-02 70 3 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1207" 2017-01-04 64 6 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1208" 2017-01-05 65 7.5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1209" 2017-01-06 65 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1210" 2017-01-07 68 3 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1211" 2017-01-08 68 4.5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1212" 2017-01-09 70 12.5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1213" 2017-01-10 74 36 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1214" 2017-01-11 81 20 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1215" 2017-01-12 71 0.5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1216" 2017-01-16 63 22.5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1217" 2017-01-22 64 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1218" 2017-01-23 64 9 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1219" 2017-01-24 63 3 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1220" 2017-01-25 60 12 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1221" 2017-01-30 70 20 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1222" 2017-01-31 76 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1223" 2017-02-01 76 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1224" 2017-02-02 74 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1225" 2017-02-04 70 13 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1226" 2017-02-11 74 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1227" 2017-02-12 68 15 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1228" 2017-02-25 58 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1229" 2017-02-28 54 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1230" 2017-03-01 55 21 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1231" 2017-03-03 56 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1232" 2017-03-04 55 49 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1233" 2017-03-06 58 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1234" 2017-03-10 58 7 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1235" 2017-03-11 58 32 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1236" 2017-03-16 60 28 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1237" 2017-03-17 60 21 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1238" 2017-03-18 62 17 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1239" 2017-03-21 64 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1240" 2017-03-25 60 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1241" 2017-03-27 58 14 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1242" 2017-04-01 64 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1243" 2017-04-05 60 12 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1244" 2017-04-06 58 35 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1245" 2017-04-08 58 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1246" 2017-04-11 54 10 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1247" 2017-04-20 55 45 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1248" 2017-04-22 56 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1249" 2017-04-26 56 41 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1250" 2017-05-06 58 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1251" 2017-05-07 58 10 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1252" 2017-05-15 45 30 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1253" 2017-05-16 45 20 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1254" 2017-05-17 48 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1255" 2017-05-23 60 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1256" 2017-06-12 100 15 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1257" 2017-06-13 100 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1258" 2017-06-14 100 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1259" 2017-08-03 57 6 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1260" 2017-08-14 65 10 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1261" 2017-08-15 75 14 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1262" 2017-08-16 80 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1263" 2017-08-17 75 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1264" 2017-08-18 60 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1265" 2017-08-19 80 16 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1266" 2017-09-24 98 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1267" 2017-09-29 100 24 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1268" 2017-09-30 100 27 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1269" 2017-10-02 100 22 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1270" 2017-10-03 100 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1271" 2017-10-07 100 64 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1272" 2017-10-08 100 17 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1273" 2017-10-09 100 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1274" 2017-10-15 10 15 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1275" 2017-10-16 10 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1276" 2017-10-20 100 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1277" 2017-10-21 100 7 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1278" 2017-10-22 100 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1279" 2017-10-26 100 42 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1280" 2017-10-27 100 31 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1281" 2017-10-28 100 24 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1282" 2017-10-30 100 68 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1283" 2017-11-05 100 34 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1284" 2017-11-11 100 9 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1285" 2017-11-16 100 11 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1286" 2017-11-19 100 12 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1287" 2017-11-22 100 24 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1288" 2017-11-26 100 13 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1289" 2017-11-27 100 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1290" 2017-12-03 63 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1291" 2017-12-08 69 19 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1292" 2017-12-11 67 9 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1293" 2017-12-18 91 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1294" 2017-12-19 81 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1295" 2017-12-21 90 73 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1296" 2017-12-24 90 50 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1297" 2017-12-26 90 54 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1298" 2017-12-27 91 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1299" 2017-12-28 90 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1300" 2017-12-29 90 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1301" 2018-01-02 90 78 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1302" 2018-01-03 91 28 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1303" 2018-01-04 59 3 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1304" 2018-01-09 90 10 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1305" 2018-01-11 82 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1306" 2018-01-14 90 95 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1307" 2018-01-17 90 77 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1308" 2018-01-19 91 26 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1309" 2018-01-20 91 9 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1310" 2018-01-21 91 25 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1311" 2018-01-25 82 14 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1312" 2018-01-26 90 21 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1313" 2018-01-29 91 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1314" 2018-01-30 90 33 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1315" 2018-02-13 89 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1316" 2018-02-14 89 3 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1317" 2018-02-15 81 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1318" 2018-02-19 90 49 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1319" 2018-02-20 90 42 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1320" 2018-02-21 91 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1321" 2018-03-03 76 21 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1322" 2018-03-06 76 9 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1323" 2018-03-08 82 26 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1324" 2018-03-11 58 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1325" 2018-03-14 64 51 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1326" 2018-03-16 64 3 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1327" 2018-03-23 76 38 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1328" 2018-03-26 90 79 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1329" 2018-03-27 90 10 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1330" 2018-03-30 70 21 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1331" 2018-04-02 90 10 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1332" 2018-04-03 83 19 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1333" 2018-05-09 60 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1334" 2018-05-17 91 3 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1335" 2018-05-20 63 55 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1336" 2018-05-25 90 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1337" 2018-06-06 90 12 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1338" 2018-06-07 89 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1339" 2018-06-10 73 6 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1340" 2018-06-13 90 24 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1341" 2018-07-31 89 28 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1342" 2018-08-03 100 35 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1343" 2018-08-06 100 13 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1344" 2018-08-08 90 6 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1345" 2018-08-09 89 6 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1346" 2018-08-10 59 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1347" 2018-08-22 80 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1348" 2018-08-24 79 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1349" 2018-08-25 89 23 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1350" 2018-09-03 88 18 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1351" 2018-09-14 90 13 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1352" 2018-09-16 89 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1353" 2018-09-17 89 12 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1354" 2018-09-18 90 3 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1355" 2018-09-22 84 7 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1356" 2018-09-30 91 7 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1357" 2018-10-01 91 7 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1358" 2018-10-04 82 23 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1359" 2018-10-10 75 12 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1360" 2018-10-13 83 22 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1361" 2018-10-14 100 17 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1362" 2018-10-15 100 13 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1363" 2018-10-16 95 12 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1364" 2018-10-17 77 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1365" 2018-10-19 81 6 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1366" 2018-10-25 90 26 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1367" 2018-11-03 51 15 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1368" 2018-11-05 72 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1369" 2018-11-18 91 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1370" 2018-11-19 89 18 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1371" 2018-11-25 91 55 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1372" 2018-12-01 95 23 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1373" 2018-12-02 100 17 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1374" 2018-12-03 100 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1375" 2018-12-08 100 10 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1376" 2018-12-19 70 6 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1377" 2018-12-22 68 6 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1378" 2018-12-23 91 9 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1379" 2018-12-24 91 19 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1380" 2018-12-27 69 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1381" 2018-12-28 69 8 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1382" 2018-12-29 64 1 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1383" 2019-01-01 75 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1384" 2019-01-02 70 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1385" 2019-01-03 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1386" 2019-01-04 76 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1387" 2019-01-05 95 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1388" 2019-01-06 91 12 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1389" 2019-01-07 91 18 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1390" 2019-01-08 95 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1391" 2019-01-09 95 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1392" 2019-01-10 75 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1393" 2019-01-11 70 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1394" 2019-01-12 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1395" 2019-01-13 70 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1396" 2019-01-14 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1397" 2019-01-15 64 23 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1398" 2019-01-16 70 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1399" 2019-01-17 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1400" 2019-01-18 70 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1401" 2019-01-19 80 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1402" 2019-01-20 84 4 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1403" 2019-01-21 77 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1404" 2019-01-22 80 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1405" 2019-01-23 76 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1406" 2019-01-24 84 18 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1407" 2019-01-25 68 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1408" 2019-01-26 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1409" 2019-01-27 70 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1410" 2019-01-28 50 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1411" 2019-01-29 45 19 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1412" 2019-01-30 45 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1413" 2019-01-31 64 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1414" 2019-02-01 30 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1415" 2019-02-02 49 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1416" 2019-02-03 45 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1417" 2019-02-04 50 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1418" 2019-02-05 60 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1419" 2019-02-06 91 5 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1420" 2019-02-07 61 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1421" 2019-02-08 60 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1422" 2019-02-09 38 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1423" 2019-02-10 36 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1424" 2019-02-11 45 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1425" 2019-02-12 50 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1426" 2019-02-13 90 13 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1427" 2019-02-14 85 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1428" 2019-02-15 95 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1429" 2019-02-16 90 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1430" 2019-02-17 76 66 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1431" 2019-02-18 91 7 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1432" 2019-02-19 90 16 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1433" 2019-02-20 85 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1434" 2019-02-21 91 18 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1435" 2019-02-22 85 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1436" 2019-02-23 80 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1437" 2019-02-24 75 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1438" 2019-02-25 81 28 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1439" 2019-02-26 91 46 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1440" 2019-02-27 85 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1441" 2019-02-28 80 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1442" 2019-03-01 75 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1443" 2019-03-02 69 2 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1444" 2019-03-03 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1445" 2019-03-04 80 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1446" 2019-03-05 85 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1447" 2019-03-06 90 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1448" 2019-03-07 80 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1449" 2019-03-08 75 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1450" 2019-03-09 70 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1451" 2019-03-10 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1452" 2019-03-11 60 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1453" 2019-03-12 55 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1454" 2019-03-13 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1455" 2019-03-14 70 3 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1456" 2019-03-15 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1457" 2019-03-16 55 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1458" 2019-03-17 60 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1459" 2019-03-18 45 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1460" 2019-03-19 55 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1461" 2019-03-20 60 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1462" 2019-03-21 70 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1463" 2019-03-22 65 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1464" 2019-03-23 55 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1465" 2019-03-24 50 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1466" 2019-03-25 42 7 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1467" 2019-03-26 76 0 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
"1468" 2019-03-27 90 19 "MOC" "Arauco" -24.124 -49.369 -49.369 -24.124 TRUE
