"Data" "POSTO" "LAT" "LONG" "Umidmin" "Chuva" "FONTE" "Longitude" "Latitude" "optional"
"245" 2019-08-30 "Chapadão do Sul" -18.80219 -52.60262 20 0 "Inmet" -52.60262 -18.80219 TRUE
"246" 2019-08-31 "Chapadão do Sul" -18.80219 -52.60262 19 0 "Inmet" -52.60262 -18.80219 TRUE
"247" 2019-09-01 "Chapadão do Sul" -18.80219 -52.60262 20 1.4 "Inmet" -52.60262 -18.80219 TRUE
"248" 2019-09-02 "Chapadão do Sul" -18.80219 -52.60262 32 16 "Inmet" -52.60262 -18.80219 TRUE
"249" 2019-09-03 "Chapadão do Sul" -18.80219 -52.60262 34 1.2 "Inmet" -52.60262 -18.80219 TRUE
"250" 2019-09-04 "Chapadão do Sul" -18.80219 -52.60262 27 0 "Inmet" -52.60262 -18.80219 TRUE
"251" 2019-09-05 "Chapadão do Sul" -18.80219 -52.60262 20 0 "Inmet" -52.60262 -18.80219 TRUE
"252" 2019-09-06 "Chapadão do Sul" -18.80219 -52.60262 12 0 "Inmet" -52.60262 -18.80219 TRUE
"253" 2019-09-07 "Chapadão do Sul" -18.80219 -52.60262 16 0 "Inmet" -52.60262 -18.80219 TRUE
"254" 2019-09-08 "Chapadão do Sul" -18.80219 -52.60262 21 0 "Inmet" -52.60262 -18.80219 TRUE
"255" 2019-09-09 "Chapadão do Sul" -18.80219 -52.60262 19 0 "Inmet" -52.60262 -18.80219 TRUE
"256" 2019-09-10 "Chapadão do Sul" -18.80219 -52.60262 15 0 "Inmet" -52.60262 -18.80219 TRUE
